22, 0, 1.07289e+08, 3.06943e+07, 3.10303e+07, 2.40155e+07, 1.25308e+07, 9.01822e+06, 1.33412, 81188.7, 3.54377e+07, 124394, 1532.15, 65773, 143755, 10492.5, 5.16155e+06, 4802.85, 75.0445, 76310.8, 2.37795e+07, 2.82611e+06, 8.83214e+06, 34.6389, 15.1725, 12317, 0.141417, 28, 10, 28, 10, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
14, 0, 6.63169e+07, 1.44933e+07, 1.80415e+07, 1.62149e+07, 1.07868e+07, 6.7805e+06, 1.23457, 75199.6, 2.56663e+07, 298510, 3969.56, 60864.8, 114821, 9709.5, 3.75014e+06, 4444.45, 138.889, 70616.3, 1.69659e+07, 1.76031e+06, 6.94015e+06, 47.4424, 16.3809, 13297.9, 0.247009, 30.8, 10.6, 30.8, 10.6, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
10, 0, 3.31265e+07, 9.0597e+06, 7.98516e+06, 7.88917e+06, 4.89695e+06, 3.29551e+06, 1.15857, 70505.4, 1.94027e+07, 311458, 4417.5, 57118.2, 94609.7, 9111.82, 2.3882e+06, 4170.86, 65.1698, 66269.4, 1.30483e+07, 1.45069e+06, 4.90369e+06, 62.4849, 17.4715, 14183.3, 0.527418, 31.25, 12.8, 31.25, 12.8, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
7, 0, 2.44037e+07, 6.11374e+06, 6.01343e+06, 7.01106e+06, 3.19429e+06, 2.07114e+06, 1.13047, 68794.9, 1.60108e+07, 332688, 4835.94, 55732.5, 83628.1, 8890.76, 1.78023e+06, 4069.68, 63.5887, 64661.7, 1.08272e+07, 1.28372e+06, 3.89979e+06, 75.3718, 17.9059, 14536, 0.733739, 34.43, 16, 34.43, 16, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
5, 0, 1.77829e+07, 4.75634e+06, 3.88883e+06, 5.48388e+06, 2.15696e+06, 1.49692e+06, 1.03777, 63154.2, 1.32525e+07, 291787, 4620.23, 51162.7, 67597.2, 8161.77, 1.53586e+06, 3735.99, 58.3748, 59359.8, 8.98091e+06, 1.04075e+06, 3.23087e+06, 90.9485, 19.5052, 15834.3, 1.09685, 43.75, 19.2, 43.75, 19.2, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
3, 0, 1.52013e+07, 4.1743e+06, 3.16669e+06, 5.17935e+06, 1.62027e+06, 1.06066e+06, 1.03225, 62818.2, 1.2178e+07, 299052, 4760.6, 50890.6, 59886, 8118.35, 1.46539e+06, 3716.11, 58.0643, 59044, 8.05686e+06, 919837, 3.20127e+06, 98.7283, 19.6095, 15919, 1.28999, 68.26, 30, 68.26, 30, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
2, 0, 1.54898e+07, 4.56609e+06, 3.03134e+06, 5.54043e+06, 1.14276e+06, 1.20919e+06, 1.02343, 62573.1, 1.05427e+07, 251237, 4015.1, 50455.7, 28091.2, 8340.66, 1.2498e+06, 3684.36, 57.5681, 58831.2, 7.86906e+06, 469391, 2.20423e+06, 114.123, 19.6863, 15981.3, 1.27092, 120, 42, 120, 42, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
1, 0, 1.00534e+07, 2.60919e+06, 1.86455e+06, 3.99437e+06, 739967, 845334, 0.961687, 58797.9, 7.4378e+06, 333490, 5671.8, 47411.6, 26300.5, 7837.45, 888790, 3462.07, 54.0949, 55281.8, 5.34727e+06, 405558, 1.68497e+06, 158.511, 20.9503, 17007.4, 2.0839, 144, 80, 144, 80, 1.23184e+09, 128, 32, -nan, TR, 0, 4096, 0, 18, 4096, 
22, 0, 7.45883e+08, 8.74786e+07, 8.87044e+07, 0, 5.52652e+08, 1.70477e+07, 1.14499, 85786.1, 6.61982e+07, 2.75463e+06, 32110.5, 64705.8, 159417, 20397.3, 1.64239e+07, 515.246, 128.811, 85142, 0, 4.61049e+07, 1.72981e+07, 17.8649, 14.3594, 11656.9, 0.0192515, 28, 10, 28.5, 28, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 0, 18, 4096, 
14, 0, 6.50248e+08, 7.63114e+07, 7.2864e+07, 0, 4.82103e+08, 1.89698e+07, 1.12446, 76230.7, 3.94225e+07, 1.6399e+06, 21512.3, 63545.5, 127331, 12014.5, 1.70186e+07, 506.006, 126.502, 75598.2, 0, 1.80931e+07, 1.87972e+07, 29.9991, 16.1593, 13118.1, 0.024851, 30.8, 10.6, 41.7825, 41.142, 1.23184e+09, 128, 32, 0.510362, TR, 0.167468, 4096, 0, 18, 4096, 
