1, 4.23579e+06, 665271, 649702, 1.36475e+06, 566786, 989280, 11.1301, 7.03372e+06, 2.30457e+07, 1.37844e+07, 1570.52, 5.63774e+06, 92903, 493318, 1.90106e+06, 384389, 496739, 6.15259e+06, 1.83077e+07, 1.38306e+06, 3.35494e+06, 27.4151, 0.175133, 142.172, 0.0413459, 91, 56, 91, 56, 91, 56, sheetnum6finnum0
1, 4.23579e+06, 665271, 649702, 1.36475e+06, 566786, 989280, 11.1301, 7.03372e+06, 2.30457e+07, 1.37844e+07, 1570.52, 5.63774e+06, 92903, 493318, 1.90106e+06, 384389, 496739, 6.15259e+06, 1.83077e+07, 1.38306e+06, 3.35494e+06, 27.4151, 0.175133, 142.172, 0.0413459, 91, 56, 91, 56, 91, 56, sheetnum6finnum0
1, 4.23579e+06, 665271, 649702, 1.36475e+06, 566786, 989280, 11.1301, 7.03372e+06, 2.30457e+07, 1.37844e+07, 1570.52, 5.63774e+06, 92903, 493318, 1.90106e+06, 384389, 496739, 6.15259e+06, 1.83077e+07, 1.38306e+06, 3.35494e+06, 27.4151, 0.175133, 142.172, 0.0413459, 91, 56, 91, 56, 91, 56, sheetnum6finnum0
1, 4.23579e+06, 665271, 649702, 1.36475e+06, 566786, 989280, 11.1301, 7.03372e+06, 2.30457e+07, 1.37844e+07, 1570.52, 5.63774e+06, 92903, 493318, 1.90106e+06, 384389, 496739, 6.15259e+06, 1.83077e+07, 1.38306e+06, 3.35494e+06, 27.4151, 0.175133, 142.172, 0.0413459, 91, 56, 91, 56, 91, 56, sheetnum6finnum0
1, 4.90325e+06, 665271, 937280, 1.36475e+06, 566786, 1.36916e+06, 11.1394, 7.09374e+06, 2.23572e+07, 1.09463e+07, 1228.92, 5.64243e+06, 65203.2, 547899, 2.03555e+06, 384709, 497153, 6.21188e+06, 1.82882e+07, 967546, 3.10146e+06, 30.3181, 0.173651, 140.969, 0.0354155, 91, 56, 91, 56, 91, 56, sheetnum4finnum0
1, 4.90325e+06, 665271, 937280, 1.36475e+06, 566786, 1.36916e+06, 11.1394, 7.09374e+06, 2.23572e+07, 1.09463e+07, 1228.92, 5.64243e+06, 65203.2, 547899, 2.03555e+06, 384709, 497153, 6.21188e+06, 1.82882e+07, 967546, 3.10146e+06, 30.3181, 0.173651, 140.969, 0.0354155, 91, 56, 91, 56, 91, 56, sheetnum4finnum0
1, 7.11007e+06, 665271, 1.96256e+06, 1.36475e+06, 566786, 2.55071e+06, 11.1532, 7.14796e+06, 2.1947e+07, 8.05983e+06, 888.385, 5.64946e+06, 37557, 593964, 2.43251e+06, 385188, 497772, 6.265e+06, 1.82687e+07, 552028, 3.12622e+06, 33.649, 0.172334, 139.9, 0.024238, 91, 56, 91, 56, 91, 56, sheetnum2finnum0
1, 7.11007e+06, 665271, 1.96256e+06, 1.36475e+06, 566786, 2.55071e+06, 11.1532, 7.14796e+06, 2.1947e+07, 8.05983e+06, 888.385, 5.64946e+06, 37557, 593964, 2.43251e+06, 385188, 497772, 6.265e+06, 1.82687e+07, 552028, 3.12622e+06, 33.649, 0.172334, 139.9, 0.024238, 91, 56, 91, 56, 91, 56, sheetnum2finnum0
2, 9.10984e+06, 2.44385e+06, 1.53007e+06, 2.96436e+06, 1.20191e+06, 969643, 7.69675, 5.00677e+06, 2.39443e+07, 9.15425e+06, 1453.72, 3.89864e+06, 68007.5, 483913, 2.84779e+06, 265815, 343508, 4.39744e+06, 1.90008e+07, 1.02414e+06, 3.91929e+06, 30.5059, 0.246034, 199.73, 0.0270075, 104, 45, 104, 45, 104, 45, max fin per GAA 2nm 3 1nm 4 (lateral 1)
1, 4.28216e+06, 665271, 870892, 1.36475e+06, 566786, 814456, 11.1394, 7.0849e+06, 2.22163e+07, 1.09392e+07, 1228.92, 5.64243e+06, 65203.2, 539054, 1.8946e+06, 384709, 497153, 6.20303e+06, 1.82882e+07, 967546, 2.96051e+06, 30.4535, 0.173868, 141.145, 0.0406028, 91, 56, 91, 56, 91, 56, max fin per GAA 2nm 3 1nm 4 (lateral 1)
1, 4.75902e+06, 665271, 1.14503e+06, 1.36475e+06, 566786, 1.01718e+06, 11.1445, 7.08814e+06, 2.19141e+07, 9.83693e+06, 1107.6, 5.64501e+06, 51272.3, 539301, 1.98665e+06, 384885, 497380, 6.20587e+06, 1.828e+07, 769845, 2.86433e+06, 31.8005, 0.173788, 141.081, 0.0365177, 91, 56, 91, 56, 91, 56, sheetnum3finnum0 (lateral 1)
1, 5.79009e+06, 665271, 1.7497e+06, 1.36475e+06, 566786, 1.44358e+06, 11.1532, 7.10258e+06, 2.16886e+07, 7.99627e+06, 888.385, 5.64946e+06, 37557, 548582, 2.17407e+06, 385188, 497772, 6.21962e+06, 1.82687e+07, 552028, 2.86779e+06, 34.014, 0.173435, 140.794, 0.0299538, 91, 56, 91, 56, 91, 56, sheetnum2finnum0 (lateral 1)
1, 9.71752e+06, 665271, 4.06109e+06, 1.54147e+06, 878897, 2.57079e+06, 11.1805, 7.21093e+06, 2.19679e+07, 7.02428e+06, 768.149, 5.66326e+06, 23971.8, 640909, 2.77072e+06, 386130, 498989, 6.32581e+06, 1.82726e+07, 391365, 3.30393e+06, 34.8267, 0.170829, 138.678, 0.0175795, 91, 56, 91, 56, 91, 56, sheetnum1finnum0 (lateral 1)
32, 2.01532e+08, 3.74306e+07, 3.01004e+07, 7.77885e+07, 2.91006e+07, 2.71117e+07, 63.1843, 4.70869e+07, 1.50382e+08, 2.4459e+08, 4115.72, 3.20048e+07, 1.33414e+06, 9.22506e+06, 2.5965e+07, 2.18213e+06, 3.55271e+06, 4.13521e+07, 8.19065e+07, 2.03651e+07, 4.81106e+07, 2.55639, 0.0261609, 21.2373, 0.00012981, 28, 10, 28, 10, 28, 10, sheetnum0finnum0 (lateral 1)
5, 1.10032e+07, 2.7415e+06, 1.27027e+06, 3.95019e+06, 1.65868e+06, 1.38257e+06, 6.02949, 3.97606e+06, 3.03947e+07, 1.60947e+07, 3172.96, 3.05412e+06, 162837, 432943, 3.71762e+06, 208234, 269098, 3.49873e+06, 2.17792e+07, 2.41338e+06, 6.20213e+06, 21.719, 0.309813, 251.505, 0.0281566, 43.75, 19.2, 43.75, 19.2, 43.75, 19.2, sheetnum0finnum2 (lateral 1)
